ad_archive_id,advertiser,category,ad_type,image_type,has_text,days_active,human_headline_score,human_image_score,human_fit_score,ai_headline_score,ai_image_score,ai_fit_score,ai_reasoning,ai_model,collected_at
1295951736013930,Microsoft Azure,developer_tools,feed,designed-ad,true,39,,fair,,fair,good,fair,"The headline 'Security starts with Azure' is generic and forgettable compared to the image's much stronger '1,571 attempted logins. 0 silent screams.' hook — there's a meaningful disconnect between the two. The image is genuinely strong: dark blue Azure-branded design, a specific data-driven stat, witty copy, and a coherent cybersecurity aesthetic with globe graphic and person at workstation. Fit suffers because the ad image and the reported headline/body are essentially two different ads — the image creative is sharp and category-appropriate, but the body copy ('every release stands firm') reads more generically developer-focused than security-specific.",claude-sonnet-4-6,2026-06-14
1296769125877971,Checkly,developer_tools,feed,designed-ad,true,16,,bad,,fair,good,good,"The headline 'How LinkedIn uses Checkly' is functional and name-drops a credible brand but is generic in construction — it tells you what it is without a hook. The image is well-designed: dark, brand-coherent, with a LinkedIn case study card showing concrete metrics (-25% observability spend, 2x coverage) that do the real persuasive work the headline lacks. Fit is tight — the image, body copy, and landing page all point to the same LinkedIn case study story, and the developer/SaaS aesthetic (dark theme, monospace accents, metric-forward layout) suits the category well. hasText is true due to multiple overlaid text elements including headline, metrics, and bullet points baked into the image.",claude-sonnet-4-6,2026-06-14
1298924502415151,Dennis Crawford's Neuropathy Blog,developer_tools,feed,designed-ad,true,33,,fair,,fair,good,good,"The headline 'Finally Fix Nerve Pain' is functional and direct but generic — it doesn't differentiate from dozens of pain-relief ads. The image is well-executed: clean product shot with professional graphic design, ingredient callouts (Magnesium, B12, ALA), a social proof badge ('Trusted by 45,000+'), and clear hierarchy — it's doing real persuasive work. Fit is strong: the body copy's story about nerve pain, B12, and ALA maps directly onto the ingredient callouts in the image, and the landing page confirms the product match. The image is clearly a designed-ad with substantial baked-in text including the product name overlay, ingredient tiles, and trust badge.",claude-sonnet-4-6,2026-06-14
1300397828168397,Cloudflare,developer_tools,feed,designed-ad,true,44,,bad,,good,good,good,"The headline uses a concrete statistic (74%) to create immediate relevance for IT decision-makers considering VPN replacement, making it genuinely scroll-stopping. The image is a well-executed branded ad unit in Cloudflare's signature orange, featuring the whitepaper cover and a security shield icon — coherent, professional, and category-appropriate for enterprise security/network tools. All elements — headline stat, body copy about ZTNA migration, the whitepaper visual, and 'Migrate now' CTA — tell one tight story, with baked-in text ('Guide,' 'Replacing your VPN? 74%...,' 'Migrate now,' Cloudflare logo) confirming hasText:true.",claude-sonnet-4-6,2026-06-14
1302006208138627,Amazon Web Services,developer_tools,feed,designed-ad,true,27,,fair,,bad,fair,bad,"The headline 'AWS Summit NYC' is a bare event name with zero hook — it gives no reason to click and does no persuasive work on its own. The image is a clean, on-brand dark design with AWS-style pixel/gradient motifs and baked-in copy about 'industry-specific use cases,' which is competent but generic for enterprise cloud. The critical problem is fit: the image copy promotes the 'AWS for Industries Zone' with a tailored-solutions message, while the headline is just an event name and there's no body copy — these three elements tell completely different stories with no coherent thread.",claude-sonnet-4-6,2026-06-14
1305000378490595,The Emotions Lab,developer_tools,feed,designed-ad,true,18,,fair,,bad,fair,bad,"The headline 'The Emotions Lab' is just a brand name — zero hook, no specificity, no emotional pull for a scrolling user. The image is a lifestyle photo of a woman and teen girl with a provocative text overlay ('A child's anxiety rises when their mother chronically self abandons') that actually does more headline work than the actual headline. The fit is terrible: this is categorized as 'Developer tools' but the ad is clearly a parenting/emotional wellness product — the category mismatch is severe, and the image copy and brand name tell completely disconnected stories.",claude-sonnet-4-6,2026-06-06
1307656767400561,Amazon Web Services,developer_tools,feed,designed-ad,true,27,,fair,,fair,good,good,"The headline 'AWS Summit NYC' is functional but generic — it names the event without creating urgency or curiosity, though the body copy compensates with specific tech hooks (vector databases, graph reasoning). The image is well-executed: dark background with AWS brand colors, pixelated geometric motif that feels tech-forward, and clear date/venue information baked in — it looks polished and on-brand for a major cloud conference. Fit is strong because the image, headline, and body all consistently promote the same event with coherent messaging and AWS visual identity; hasText is true due to the prominent headline overlay, date, venue, and 'AWS SUMMIT NEW YORK CITY' branding within the image.",claude-sonnet-4-6,2026-06-14
1310536707671730,Cloudflare,developer_tools,feed,designed-ad,true,31,,good,,good,good,good,"The headline is specific and executive-targeted — '5 trends' gives a concrete deliverable, 'C-suite mandate' frames the stakes clearly, making it scroll-stopping for a security buyer. The image is a well-branded, orange-toned ops-center silhouette with Cloudflare logo, 'Download Report' CTA, and bold white headline baked in — a coherent designed-ad composition. Copy, image, and category all align tightly: the body copy names real threat categories (adversarial AI, post-quantum, insider threats), the visual signals enterprise security operations, and the report format fits Cloudflare's brand authority positioning.",claude-sonnet-4-6,2026-06-14
1312487310927010,Alibaba.com,developer_tools,feed,designed-ad,true,106,,fair,,bad,fair,fair,"The headline 'Maize Flour Mill Machine' is purely descriptive product naming with zero persuasive or emotional pull — it reads like a catalog listing, not an ad hook. The image is a straight factory/warehouse shot of industrial milling equipment with the Hongdefa logo watermark in the corner, making it a designed-ad rather than product-only; it's functional and shows the actual product at scale but lacks creative composition. The category label says 'Developer tools' which is completely mismatched — this is B2B industrial machinery on Alibaba, so fit within its actual category (industrial marketplace) is passable, but the mislabeling and generic Alibaba boilerplate copy drag the coherence score down.",claude-sonnet-4-6,2026-06-14
1317213399346151,Pro-Vigil,developer_tools,feed,designed-ad,true,406,,bad,,fair,good,good,"The headline '24/7 Construction Security' is functional and clear but not particularly differentiated — it states the obvious without a hook or specific benefit. The image is well-composed: it uses a fake security-camera recording UI overlay (REC indicator, timestamp, battery icon), construction site photography, branded colors (blue/orange/black), and bold text overlay 'Protect Your Construction Site!' — all cohesive and attention-grabbing. Fit is strong: the camera-feed design concept, construction site imagery, Pro-Vigil branding, and body copy about smart cameras all tell one coherent security surveillance story, though the category label 'Developer tools' is clearly a mismatch with what is actually a physical security/surveillance service.",claude-sonnet-4-6,2026-06-06
